"RegionID","RegionName","State","Metro","CountyName","SizeRank"
51952,"Evesham","NJ","Philadelphia-Camden-Wilmington","Burlington County",1132
54492,"Southaven","MS","Memphis","DeSoto County",1133
18800,"Katy","TX","Houston-The Woodlands-Sugar Land","Harris County",1134
181663,"Fuquay Varina","NC","Raleigh","Wake County",1135
51701,"Desert Hot Springs","CA","Riverside-San Bernardino-Ontario","Riverside County",1136
46291,"Logan","UT","Logan","Cache County",1137
55287,"Yorktown","VA","Virginia Beach-Norfolk-Newport News","York County",1138
20414,"Seguin","TX","San Antonio-New Braunfels","Guadalupe County",1139
37464,"Blue Springs","MO","Kansas City","Jackson County",1140
39176,"Jonesboro","GA","Atlanta-Sandy Springs-Roswell","Clayton County",1141
33953,"Shakopee","MN","Minneapolis-St. Paul-Bloomington","Scott County",1142
48438,"West Seneca","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County",1143
11328,"Enid","OK","Enid","Garfield County",1144
24117,"Cleveland Heights","OH","Cleveland-Elyria","Cuyahoga County",1145
47755,"South Brunswick","NJ","New York-Newark-Jersey City","Middlesex County",1146
10552,"Bridgewater","NJ","New York-Newark-Jersey City","Somerset County",1147
272603,"La Porte","IN","Michigan City-La Porte","La Porte County",1148
11685,"Grass Valley","CA","Truckee-Grass Valley","Nevada County",1149
4529,"Egg Harbor","NJ","Atlantic City-Hammonton","Atlantic County",1150
23785,"Bountiful","UT","Ogden-Clearfield","Davis County",1151
23635,"Beaumont","CA","Riverside-San Bernardino-Ontario","Riverside County",1152
27747,"Wallingford","CT","New Haven-Milford","New Haven County",1153
20789,"Thomasville","NC","Winston-Salem","Davidson County",1154
46389,"Mandeville","LA","New Orleans-Metairie","Saint Tammany Parish",1155
398449,"Washington","NJ","Philadelphia-Camden-Wilmington","Gloucester County",1156
32912,"Moline","IL","Davenport-Moline-Rock Island","Rock Island County",1157
37111,"Altoona","PA","Altoona","Blair County",1158
4625,"Everett","MA","Boston-Cambridge-Newton","Middlesex County",1159
43936,"Arlington","MA","Boston-Cambridge-Newton","Middlesex County",1160
124045,"Country Club","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",1161
39329,"Lake Stevens","WA","Seattle-Tacoma-Bellevue","Snohomish County",1162
31724,"Georgetown","KY","Lexington-Fayette","Scott County",1163
53145,"Mansfield","OH","Mansfield","Richland County",1164
37279,"Barnstable","MA","Barnstable Town","Barnstable County",1165
23553,"Austell","GA","Atlanta-Sandy Springs-Roswell","Cobb County",1166
50616,"Coachella","CA","Riverside-San Bernardino-Ontario","Riverside County",1167
41098,"Strongsville","OH","Cleveland-Elyria","Cuyahoga County",1168
22827,"Rowland Heights","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",1169
54002,"Prescott Valley","AZ","Prescott","Yavapai County",1170
40420,"Post Falls","ID","Coeur d'Alene","Kootenai County",1171
5958,"Milledgeville","GA","Milledgeville","Baldwin County",1172
45221,"Fairfield","OH","Cincinnati","Butler County",1173
24063,"Chesterfield","MI","Detroit-Warren-Dearborn","Macomb County",1174
21991,"Lakeside","CA","San Diego-Carlsbad","San Diego County",1175
4557,"Elkton","MD","Philadelphia-Camden-Wilmington","Cecil County",1176
17231,"Burke","VA","Washington-Arlington-Alexandria","Fairfax County",1177
38835,"Hackensack","NJ","New York-Newark-Jersey City","Bergen County",1178
23542,"Attleboro","MA","Providence-Warwick","Bristol County",1179
49611,"Newark","CA","San Francisco-Oakland-Hayward","Alameda County",1180
17654,"Cumberland","MD","Cumberland","Allegany County",1181
52382,"Haltom City","TX","Dallas-Fort Worth-Arlington","Tarrant County",1182
45429,"Gig Harbor","WA","Seattle-Tacoma-Bellevue","Pierce County",1183
396972,"Webster","NY","Rochester","Monroe County",1184
24624,"Euclid","OH","Cleveland-Elyria","Cuyahoga County",1185
33117,"Nicholasville","KY","Lexington-Fayette","Jessamine County",1186
34885,"Winter Springs","FL","Orlando-Kissimmee-Sanford","Seminole County",1187
398814,"Manheim","PA","Lancaster","Lancaster County",1188
15138,"Freeport","NY","New York-Newark-Jersey City","Nassau County",1189
19967,"Pittsfield","MA","Pittsfield","Berkshire County",1190
41815,"York","PA","York-Hanover","York County",1191
26088,"New Bern","NC","New Bern","Craven County",1192
35385,"Henrietta","NY","Rochester","Monroe County",1193
39512,"Los Lunas","NM","Albuquerque","Valencia County",1194
5773,"Manchester","NJ","New York-Newark-Jersey City","Ocean County",1195
5398,"Kent","OH","Akron","Portage County",1196
19725,"Oakland Park","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",1197
53694,"Okeechobee","FL","Okeechobee","Okeechobee County",1198
13149,"Oxford","MS","Oxford","Lafayette County",1199
20377,"Sayreville","NJ","New York-Newark-Jersey City","Middlesex County",1200
48531,"Windsor Mill","MD","Baltimore-Columbia-Towson","Baltimore County",1201
21386,"Wooster","OH","Wooster","Wayne County",1202
4650,"Fair Oaks","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",1203
50327,"Brunswick","OH","Cleveland-Elyria","Medina County",1204
32923,"Monrovia","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",1205
30583,"Brentwood","TN","Nashville-Davidson--Murfreesboro--Franklin","Williamson County",1206
48310,"Walla Walla","WA","Walla Walla","Walla Walla County",1207
16961,"Bell Gardens","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",1208
4232,"Covington","KY","Cincinnati","Kenton County",1209
15554,"Rancho Santa Margarita","CA","Los Angeles-Long Beach-Anaheim","Orange County",1210
37995,"Concord","NH","Concord","Merrimack County",1211
42728,"Peachtree Corners","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County",1212
51386,"Chesterfield","MO","St. Louis","Saint Louis County",1213
6487,"Phenix City","AL","Columbus","Russell County",1214
47966,"Texas City","TX","Houston-The Woodlands-Sugar Land","Galveston County",1215
5504,"Lake Oswego","OR","Portland-Vancouver-Hillsboro","Clackamas County",1216
25112,"Hicksville","NY","New York-Newark-Jersey City","Nassau County",1217
398269,"Fenton","MI","Flint","Genesee County",1218
17272,"Campbell","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",1219
32390,"Lake Mary","FL","Orlando-Kissimmee-Sanford","Seminole County",1220
42608,"Raeford","NC","Fayetteville","Hoke County",1221
13631,"Russellville","AR","Russellville","Pope County",1222
29058,"Penn Hills","PA","Pittsburgh","Allegheny County",1223
37174,"Arlington","WA","Seattle-Tacoma-Bellevue","Snohomish County",1224
397310,"Cutler Bay","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",1225
25521,"Laurel","MS","Laurel","Jones County",1226
27836,"Wenatchee","WA","Wenatchee","Chelan County",1227
13560,"Rockledge","FL","Palm Bay-Melbourne-Titusville","Brevard County",1228
37757,"Carol Stream","IL","Chicago-Naperville-Elgin","DuPage County",1229
26336,"Oswego","IL","Chicago-Naperville-Elgin","Kendall County",1230
44170,"Billerica","MA","Boston-Cambridge-Newton","Middlesex County",1231
39210,"Keller","TX","Dallas-Fort Worth-Arlington","Tarrant County",1232
32081,"Hopkinsville","KY","Clarksville","Christian County",1233
5382,"Kearny","NJ","New York-Newark-Jersey City","Hudson County",1234
47837,"State College","PA","State College","Centre County",1235
44750,"Coppell","TX","Dallas-Fort Worth-Arlington","Dallas County",1236
19223,"Martinez","GA","Augusta-Richmond County","Columbia County",1237
4271,"Crystal Lake","IL","Chicago-Naperville-Elgin","McHenry County",1238
397859,"Mt Laurel","NJ","Philadelphia-Camden-Wilmington","Burlington County",1239
39748,"Menlo Park","CA","San Francisco-Oakland-Hayward","San Mateo County",1240
4976,"Greeneville","TN","Greeneville","Greene County",1241
11561,"Gaffney","SC","Gaffney","Cherokee County",1242
13691,"San Bruno","CA","San Francisco-Oakland-Hayward","San Mateo County",1243
31546,"Fenton","MO","St. Louis","Saint Louis County",1244
39760,"Merritt Island","FL","Palm Bay-Melbourne-Titusville","Brevard County",1245
6456,"Pekin","IL","Peoria","Tazewell County",1246
36718,"Linden","NJ","New York-Newark-Jersey City","Union County",1247
56619,"Winder","GA","Atlanta-Sandy Springs-Roswell","Barrow County",1248
20860,"Tupelo","MS","Tupelo","Lee County",1249
26052,"Muskogee","OK","Muskogee","Muskogee County",1250
55142,"Westfield","MA","Springfield","Hampden County",1251
38695,"Gillette","WY","Gillette","Campbell County",1252
26188,"North Lauderdale","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",1253
21014,"Urbandale","IA","Des Moines-West Des Moines","Polk County",1254
12413,"Liverpool","NY","Syracuse","Onondaga County",1255
43575,"Woonsocket","RI","Providence-Warwick","Providence County",1256
25566,"Levittown","NY","New York-Newark-Jersey City","Nassau County",1257
12363,"Lenoir","NC","Hickory-Lenoir-Morganton","Caldwell County",1258
10301,"Bear","DE","Philadelphia-Camden-Wilmington","New Castle County",1259
25206,"Hudson","FL","Tampa-St. Petersburg-Clearwater","Pasco County",1260
16899,"Bartlesville","OK","Bartlesville","Washington County",1261
7045,"Shelton","CT","Bridgeport-Stamford-Norwalk","Fairfield County",1262
23680,"Berkeley","NJ","New York-Newark-Jersey City","Ocean County",1263
6251,"Northville","MI","Detroit-Warren-Dearborn","Wayne County",1264
46780,"North Brunswick","NJ","New York-Newark-Jersey City","Middlesex County",1265
34033,"Somerset","KY","Somerset","Pulaski County",1266
3319,"Addison","IL","Chicago-Naperville-Elgin","DuPage County",1267
16567,"Fitchburg","MA","Worcester","Worcester County",1268
397837,"Lockport","NY","Buffalo-Cheektowaga-Niagara Falls","Niagara County",1269
39405,"Leominster","MA","Worcester","Worcester County",1270
31645,"Franklin","NJ","New York-Newark-Jersey City","Somerset County",1271
46904,"Opelika","AL","Auburn-Opelika","Lee County",1272
27376,"Taylors","SC","Greenville-Anderson-Mauldin","Greenville County",1273
47021,"Paso Robles","CA","San Luis Obispo-Paso Robles-Arroyo Grande","San Luis Obispo County",1274
9255,"San Pablo","CA","San Francisco-Oakland-Hayward","Contra Costa County",1275
30338,"Ballwin","MO","St. Louis","Saint Louis County",1276
27398,"The Colony","TX","Dallas-Fort Worth-Arlington","Denton County",1277
17087,"Bluffton","SC","Hilton Head Island-Bluffton-Beaufort","Beaufort County",1278
39885,"Moses Lake","WA","Moses Lake","Grant County",1279
40059,"North Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",1280
39306,"La Puente","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",1281
192065,"South Valley","NM","Albuquerque","Bernalillo County",1282
53166,"Marlboro","NJ","New York-Newark-Jersey City","Monmouth County",1283
11340,"Essex","MD","Baltimore-Columbia-Towson","Baltimore County",1284
30651,"Bullhead City","AZ","Lake Havasu City-Kingman","Mohave County",1285
37063,"Aiea","HI","Urban Honolulu","Honolulu County",1286
18942,"Lancaster","TX","Dallas-Fort Worth-Arlington","Dallas County",1287
47956,"Teaneck","NJ","New York-Newark-Jersey City","Bergen County",1288
15592,"Manalapan","NJ","New York-Newark-Jersey City","Monmouth County",1289
56162,"Painesville","OH","Cleveland-Elyria","Lake County",1290
11959,"Holyoke","MA","Springfield","Hampden County",1291
10772,"Ceres","CA","Modesto","Stanislaus County",1292
217168,"Wilkes-Barre","PA","Scranton--Wilkes-Barre--Hazleton","Luzerne County",1293
31419,"Elmont","NY","New York-Newark-Jersey City","Nassau County",1294
33821,"Salem","MA","Boston-Cambridge-Newton","Essex County",1295
25879,"Middle River","MD","Baltimore-Columbia-Towson","Baltimore County",1296
45299,"Fond du Lac","WI","Fond du Lac","Fond du Lac County",1297
40207,"Owasso","OK","Tulsa","Tulsa County",1298
37601,"Brookfield","WI","Milwaukee-Waukesha-West Allis","Waukesha County",1299
398406,"Monroe","NJ","New York-Newark-Jersey City","Middlesex County",1300
33189,"Norwich","CT","Norwich-New London","New London County",1301
44081,"Beaufort","SC","Hilton Head Island-Bluffton-Beaufort","Beaufort County",1302
41130,"Sun City","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",1303
47876,"Streamwood","IL","Chicago-Naperville-Elgin","Cook County",1304
54053,"Rancho Palos Verdes","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",1305
25090,"Henderson","NC","Henderson","Vance County",1306
38999,"Hilliard","OH","Columbus","Franklin County",1307
39916,"Mundelein","IL","Chicago-Naperville-Elgin","Lake County",1308
46704,"New Berlin","WI","Milwaukee-Waukesha-West Allis","Waukesha County",1309
46316,"Los Banos","CA","Merced","Merced County",1310
21272,"Wheeling","IL","Chicago-Naperville-Elgin","Cook County",1311
54333,"Scarsdale","NY","New York-Newark-Jersey City","Westchester County",1312
50721,"Amherst","MA","Springfield","Hampshire County",1313
44633,"Cleburne","TX","Dallas-Fort Worth-Arlington","Johnson County",1314
8283,"Clinton","MD","Washington-Arlington-Alexandria","Prince Georges County",1315
51302,"Casselberry","FL","Orlando-Kissimmee-Sanford","Seminole County",1316
12186,"Kerrville","TX","Kerrville","Kerr County",1317
11594,"Germantown","TN","Memphis","Shelby County",1318
44042,"Bartlett","IL","Chicago-Naperville-Elgin","DuPage County",1319
19212,"Marlborough","MA","Boston-Cambridge-Newton","Middlesex County",1320
39839,"Montclair","NJ","New York-Newark-Jersey City","Essex County",1321
53154,"Maplewood","MN","Minneapolis-St. Paul-Bloomington","Ramsey County",1322
28510,"Hillsborough","NJ","New York-Newark-Jersey City","Somerset County",1323
41001,"Spanish Fork","UT","Provo-Orem","Utah County",1324
10625,"Burleson","TX","Dallas-Fort Worth-Arlington","Johnson County",1325
12087,"Jacksonville","AR","Little Rock-North Little Rock-Conway","Pulaski County",1326
41755,"Winslow","NJ","Philadelphia-Camden-Wilmington","Camden County",1327
3820,"Bristol","TN","Kingsport-Bristol-Bristol","Sullivan County",1328
19655,"North Augusta","SC","Augusta-Richmond County","Aiken County",1329
26779,"Riverton","UT","Salt Lake City","Salt Lake County",1330
23789,"Bowling Green","OH","Toledo","Wood County",1331
14606,"Wheeling","WV","Wheeling","Ohio County",1332
28017,"Woodinville","WA","Seattle-Tacoma-Bellevue","King County",1333
395772,"Milton","GA","Atlanta-Sandy Springs-Roswell","Fulton County",1334
52785,"Kinston","NC","Kinston","Lenoir County",1335
396850,"Kendall West","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",1336
37370,"Belton","TX","Killeen-Temple","Bell County",1337
21355,"Woburn","MA","Boston-Cambridge-Newton","Middlesex County",1338
46588,"Montgomery","TX","Houston-The Woodlands-Sugar Land","Montgomery County",1339
18928,"Lake Wales","FL","Lakeland-Winter Haven","Polk County",1340
18375,"Great Neck","NY","New York-Newark-Jersey City","Nassau County",1341
17163,"Brighton","CO","Denver-Aurora-Lakewood","Adams County",1342
5586,"Lebanon","OH","Cincinnati","Warren County",1343
396136,"Lutherville Timonium","MD","Baltimore-Columbia-Towson","Baltimore County",1344
33178,"Northbrook","IL","Chicago-Naperville-Elgin","Cook County",1345
19728,"Oakley","CA","San Francisco-Oakland-Hayward","Contra Costa County",1346
13181,"Papillion","NE","Omaha-Council Bluffs","Sarpy County",1347
53642,"Nottingham","MD","Baltimore-Columbia-Towson","Baltimore County",1348
41535,"Waianae","HI","Urban Honolulu","Honolulu County",1349
34718,"Wentzville","MO","St. Louis","Saint Charles County",1350
5033,"Hallandale","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",1351
54185,"Rock Island","IL","Davenport-Moline-Rock Island","Rock Island County",1352
19328,"Merrillville","IN","Chicago-Naperville-Elgin","Lake County",1353
51617,"Culver City","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",1354
54320,"Saratoga Springs","NY","Albany-Schenectady-Troy","Saratoga County",1355
31277,"Duncanville","TX","Dallas-Fort Worth-Arlington","Dallas County",1356
31501,"Fairburn","GA","Atlanta-Sandy Springs-Roswell","Fulton County",1357
36029,"Ringgold","GA","Chattanooga","Catoosa County",1358
32703,"Marion","IA","Cedar Rapids","Linn County",1359
52321,"Greenacres","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",1360
43354,"Ramona","CA","San Diego-Carlsbad","San Diego County",1361
39769,"Miamisburg","OH","Dayton","Montgomery County",1362
18883,"La Quinta","CA","Riverside-San Bernardino-Ontario","Riverside County",1363
33308,"Palmetto","FL","North Port-Sarasota-Bradenton","Manatee County",1364
32927,"Montclair","CA","Riverside-San Bernardino-Ontario","San Bernardino County",1365
6381,"Palestine","TX","Palestine","Anderson County",1366
19811,"Pacifica","CA","San Francisco-Oakland-Hayward","San Mateo County",1367
13750,"Searcy","AR","Searcy","White County",1368
24872,"Glen Ellyn","IL","Chicago-Naperville-Elgin","DuPage County",1369
51370,"Chelsea","MA","Boston-Cambridge-Newton","Suffolk County",1370
40718,"Salem","VA","Roanoke","Salem City",1371
33330,"Park Ridge","IL","Chicago-Naperville-Elgin","Cook County",1372
34288,"Tifton","GA","Tifton","Tift County",1373
16807,"Arnold","MO","St. Louis","Jefferson County",1374
396716,"Plymouth","MI","Detroit-Warren-Dearborn","Wayne County",1375
47443,"Romeoville","IL","Chicago-Naperville-Elgin","Will County",1376
23858,"Brownsburg","IN","Indianapolis-Carmel-Anderson","Hendricks County",1377
22517,"Ocoee","FL","Orlando-Kissimmee-Sanford","Orange County",1378
